DATE_FOR,RTD_ST_CD,CustomerSegment,Tenure,Age,MART_STATUS,GENDER,CHANNEL1_6M,CHANNEL2_6M,CHANNEL3_6M,CHANNEL4_6M,CHANNEL5_6M,METHOD1_6M,RECENT_PAYMENT,PAYMENTS_6M,CHANNEL1_3M,CHANNEL2_3M,CHANNEL3_3M,CHANNEL4_3M,CHANNEL5_3M,METHOD1_3M,PAYMENTS_3M,NOT_DI_3M,NOT_DI_6M,EVENT1_30_FLAG,EVENT2_90_SUM,LOGINS,POLICYPURCHASECHANNEL,Call_Flag
5/17/2014,ST_S22,1,16.095825,75.255305,MS_S2,M,0,0,5,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S12,1,16.021903,37.960301,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/19/2014,ST_S7,1,16.210815,50.910335,MS_S2,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S14,1,31.219713,60.128679,MS_S4,F,0,3,0,3,0,5,0,6,0,2,0,1,0,3,3,0,0,0,0,0,0,0
5/20/2014,ST_S7,1,15.66872,53.702943,MS_S1,F,0,2,0,0,4,0,0,6,0,2,0,0,1,0,3,0,0,0,0,0,0,0
5/18/2014,ST_S10,1,15.206023,65.864476,MS_S2,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S22,1,16.199863,59.972621,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,1,1,0,0
5/20/2014,ST_S7,1,16.249144,49.316906,MS_S3,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0
5/19/2014,ST_S32,1,14.006845,66.466804,MS_S2,F,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2014,ST_S7,1,16.104038,48.72553,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0
5/14/2014,ST_S13,1,15.939767,90.236824,MS_S2,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S10,1,15.852156,55.63039,MS_S0,F,0,0,0,0,3,2,0,5,0,0,0,0,1,2,3,0,0,0,0,1,0,0
5/19/2014,ST_S7,1,16.175222,56.607803,MS_S2,F,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,0
5/15/2014,ST_S7,1,16.262834,56.396988,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/15/2014,ST_S12,1,16.175222,66.225873,MS_S3,M,0,6,0,0,0,0,1,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S32,1,16.098563,58.368241,MS_S2,F,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S13,1,16.090349,68.865161,MS_S0,M,0,0,0,0,0,5,0,5,0,0,0,0,0,3,3,0,0,0,0,2,0,0
5/19/2014,ST_S33,1,16.251882,66.428474,MS_S2,F,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,2,1,0,0
5/13/2014,ST_S33,1,16.290212,49.169062,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0
5/17/2014,ST_S16,1,16.180698,62.425736,MS_S2,M,0,0,0,0,0,1,0,6,0,0,0,0,0,1,3,0,0,0,0,2,0,0
5/13/2014,ST_S7,1,16.024641,72.210815,MS_S3,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/13/2014,ST_S7,1,16.024641,61.765914,MS_S2,M,0,0,5,0,0,0,1,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0
5/20/2014,ST_S7,1,15.980835,50.171116,MS_S2,M,0,0,0,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/18/2014,ST_S7,1,16.010951,41.040383,MS_S1,F,0,0,0,0,5,0,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S9,1,16.021903,47.077344,MS_S4,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S9,1,16.021903,47.077344,MS_S4,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/18/2014,ST_S7,1,16.093087,60.290212,MS_S2,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S7,1,16.013689,67.712526,MS_S1,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S34,1,16.024641,43.613963,MS_S4,F,0,5,0,0,0,5,0,5,0,3,0,0,0,3,3,0,0,0,0,0,0,1
5/16/2014,ST_S7,1,16.016427,57.524983,MS_S3,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S7,1,15.939767,49.347023,MS_S1,F,0,4,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0
5/16/2014,ST_S7,1,16.183436,64.643395,MS_S2,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S7,1,16.172485,55.657769,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/13/2014,ST_S22,1,16.082136,39.099247,MS_S1,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/14/2014,ST_S7,1,16.104038,46.609172,MS_S2,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S7,1,16.104038,67.920602,MS_S2,M,0,3,0,0,0,3,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5/16/2014,ST_S6,1,16.093087,61.875428,MS_S0,F,5,0,0,0,0,0,0,5,3,0,0,0,0,0,3,1,1,0,0,0,0,0
5/17/2014,ST_S0,1,16.057495,47.827515,MS_S2,M,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/17/2014,ST_S0,1,16.057495,47.827515,MS_S2,M,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/16/2014,ST_S0,1,16.098563,55.660506,MS_S1,M,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/15/2014,ST_S7,1,16.095825,38.072553,MS_S4,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,2,0,0
5/16/2014,ST_S0,1,16.016427,52.960986,MS_S2,M,0,0,6,0,0,0,0,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0
5/14/2014,ST_S0,1,16.052019,50.937714,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/18/2014,ST_S2,1,16.136893,59.690623,MS_S2,F,0,0,4,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/17/2014,ST_S9,1,16.057495,51.496235,MS_S1,M,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/2014,ST_S0,1,16.016427,54.784394,MS_S1,F,0,5,0,1,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,1
5/13/2014,ST_S0,1,16.106776,51.559206,MS_S2,M,0,0,0,0,0,5,1,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/19/2014,ST_S0,1,16.090349,80.654346,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/17/2014,ST_S35,1,16.251882,40.635181,MS_S2,F,0,0,0,0,1,5,1,6,0,0,0,0,1,2,3,0,0,0,0,1,0,0
5/13/2014,ST_S0,1,15.857632,49.57974,MS_S2,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/18/2014,ST_S2,1,16.128679,39.501711,MS_S2,F,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,3,0,0
5/18/2014,ST_S9,1,15.759069,58.540726,MS_S1,M,0,0,0,4,0,4,0,4,0,0,0,3,0,3,3,0,0,0,1,0,0,0
5/13/2014,ST_S0,1,25.023956,63.310062,MS_S3,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/2014,ST_S0,1,16.013689,69.522245,MS_S2,M,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2014,ST_S0,1,16.019165,55.843943,MS_S1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/15/2014,ST_S3,1,15.824778,48.930869,MS_S1,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/20/2014,ST_S0,1,15.838467,41.308693,MS_S2,M,0,0,0,0,7,0,0,7,0,0,0,0,3,0,3,0,0,0,0,2,0,0
5/13/2014,ST_S0,1,15.797399,76.380561,MS_S1,F,0,5,0,1,0,3,1,6,0,3,0,0,0,2,3,0,0,0,2,0,0,0
5/14/2014,ST_S17,1,16.024641,53.722108,MS_S2,F,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S1,1,16.021903,40.919918,MS_S2,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/14/2014,ST_S36,1,16.021903,50.286105,MS_S2,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S37,1,15.882272,37.516769,MS_S2,F,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/20/2014,ST_S0,1,16.005476,63.906913,MS_S2,M,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,4,0,0
5/17/2014,ST_S0,1,16.013689,55.397673,MS_S2,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/19/2014,ST_S10,1,15.926078,49.859001,MS_S2,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S6,1,16.462697,55.701574,MS_S0,F,0,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/20/2014,ST_S32,1,15.778234,38.272416,MS_S2,F,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5/14/2014,ST_S6,1,16.093087,56.249144,MS_S0,F,0,0,0,5,0,0,1,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S6,1,21.938398,66.63655,MS_S0,M,0,5,0,1,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S7,1,16.251882,60.851472,MS_S2,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S7,1,16.104038,44.410678,MS_S2,F,0,0,0,0,2,6,0,8,0,0,0,0,2,1,3,0,0,0,0,4,0,0
5/18/2014,ST_S7,1,16.010951,71.816564,MS_S0,M,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5/17/2014,ST_S7,1,17.845311,82.620123,MS_S2,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S7,1,16.19165,54.757016,MS_S3,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/18/2014,ST_S7,1,16.210815,40.689938,MS_S2,F,0,0,2,1,0,1,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0
5/20/2014,ST_S6,1,15.88501,55.983573,MS_S2,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/16/2014,ST_S6,1,15.849418,55.104723,MS_S2,M,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,1,0,0,0
5/18/2014,ST_S32,1,16.25462,49.809719,MS_S1,F,0,0,4,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S6,1,20.024641,73.787817,MS_S1,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/18/2014,ST_S24,1,15.928816,69.303217,MS_S2,M,0,4,0,2,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/18/2014,ST_S7,1,16.093087,76.380561,MS_S0,M,0,0,0,0,5,0,1,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S7,1,16.309377,45.998631,MS_S1,F,0,3,0,4,0,6,0,7,0,1,0,2,0,3,3,0,0,0,0,0,0,0
5/14/2014,ST_S7,1,16.188912,51.37577,MS_S1,F,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,1,0,0,0
5/17/2014,ST_S32,1,16.095825,46.595483,MS_S4,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S14,1,21.434634,57.993155,MS_S2,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S14,1,16.106776,51.52909,MS_S3,M,0,0,0,0,0,4,0,5,0,0,0,0,0,1,2,0,0,0,0,1,0,0
5/20/2014,ST_S24,1,23.173169,44.906229,MS_S2,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/18/2014,ST_S38,1,15.989049,72.906229,MS_S0,F,0,0,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,1
5/20/2014,ST_S14,1,19.559206,57.174538,MS_S1,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/14/2014,ST_S38,1,16.977413,49.404517,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/15/2014,ST_S39,1,19.649555,50.811773,MS_S2,F,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5/16/2014,ST_S22,1,16.711841,43.578371,MS_S2,F,0,4,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,2,0,0
5/14/2014,ST_S14,1,16.175222,63.493498,MS_S4,F,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S14,1,16.090349,40.030116,MS_S4,F,0,3,0,0,0,0,0,6,0,2,0,0,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S19,1,15.104723,42.685832,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0
5/17/2014,ST_S3,1,15.014374,58.42026,MS_S1,M,1,1,0,0,0,4,0,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0
5/14/2014,ST_S14,1,16.4846,58.370979,MS_S3,M,0,0,2,0,3,0,0,5,0,0,1,0,2,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S14,1,16.002738,37.577002,MS_S2,F,0,1,5,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S14,1,15.934292,43.512663,MS_S2,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S7,1,39.679671,83.367556,MS_S2,M,0,0,3,1,0,1,0,4,0,0,1,1,0,1,2,0,0,0,0,0,0,0
5/20/2014,ST_S9,1,40.172485,83.671458,MS_S0,M,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0
5/16/2014,ST_S38,1,16.016427,56.845996,MS_S1,F,0,0,0,0,0,3,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0
5/16/2014,ST_S14,1,16.098563,54.255989,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/15/2014,ST_S24,1,16.5859,48.164271,MS_S2,M,0,0,0,0,5,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S24,1,23.912389,48.810404,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0
5/20/2014,ST_S14,1,16.095825,60.539357,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0
5/17/2014,ST_S14,1,16.095825,43.682409,MS_S1,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,1,0,0
5/13/2014,ST_S7,1,15.942505,54.587269,MS_S4,F,0,5,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,2,0,0,0
5/17/2014,ST_S32,1,15.82204,57.516769,MS_S2,M,0,0,0,0,0,5,0,5,0,0,0,0,0,2,2,0,0,0,2,1,0,0
5/15/2014,ST_S32,1,15.436003,53.267625,MS_S1,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S7,1,16.180698,60.465435,MS_S0,F,0,6,0,1,0,1,0,7,0,3,0,1,0,1,4,0,0,0,0,0,0,0
5/16/2014,ST_S4,1,16.175222,59.301848,MS_S1,F,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,3,0,0
5/17/2014,ST_S12,2,16.013689,54.847365,MS_S2,M,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5/17/2014,ST_S0,1,16.013689,70.663929,MS_S3,F,0,1,4,0,0,2,1,6,0,1,2,0,0,1,3,0,0,0,1,0,0,0
5/15/2014,ST_S0,1,15.937029,63.572895,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0
5/14/2014,ST_S0,1,15.854894,52.862423,MS_S2,F,0,0,0,0,5,1,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S0,1,36.041068,54.258727,MS_S3,F,5,0,0,1,0,0,0,7,2,0,0,1,0,0,4,1,1,0,0,3,0,0
5/15/2014,ST_S9,1,39.644079,83.345654,MS_S0,F,6,0,0,0,0,0,0,6,3,0,0,0,0,0,3,1,1,0,0,2,0,0
5/14/2014,ST_S3,1,16.021903,82.102669,MS_S1,F,0,4,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5/14/2014,ST_S2,1,15.939767,61.596167,MS_S1,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S0,1,15.104723,47.091034,MS_S3,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,1,1,0,0
5/18/2014,ST_S0,1,15.178645,55.268994,MS_S2,F,0,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/18/2014,ST_S22,1,40.010951,84.306639,MS_S0,F,0,0,0,0,2,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5/16/2014,ST_S0,1,15.26078,45.462012,MS_S2,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S0,1,15.252567,69.935661,MS_S2,F,0,2,0,1,0,0,0,3,0,2,0,1,0,0,3,0,0,0,0,0,0,0
5/18/2014,ST_S0,1,15.26078,49.355236,MS_S2,M,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0
5/18/2014,ST_S0,1,16.021903,53.393566,MS_S2,M,0,0,0,0,0,5,1,6,0,0,0,0,0,3,3,0,0,0,2,2,0,0
5/13/2014,ST_S2,1,15.000684,74.116359,MS_S2,M,0,0,5,0,0,0,1,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S0,1,15.019849,75.457906,MS_S1,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2014,ST_S0,1,15.263518,60.807666,MS_S4,F,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/19/2014,ST_S3,1,15.252567,37.21013,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/17/2014,ST_S0,1,15.014374,44.531143,MS_S2,M,0,5,0,1,0,0,0,6,0,2,0,1,0,0,3,0,0,0,0,1,0,0
5/16/2014,ST_S0,1,14.959617,59.605749,MS_S2,M,0,5,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S3,1,15.008898,45.360712,MS_S2,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,1,0,0
5/15/2014,ST_S3,1,15.263518,72.903491,MS_S0,F,0,5,0,0,0,0,1,6,0,2,0,0,0,0,3,0,0,0,0,1,0,0
5/16/2014,ST_S2,1,15.233402,62.023272,MS_S2,F,0,0,0,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/17/2014,ST_S2,2,15.036277,53.806982,MS_S3,F,0,0,0,1,0,0,0,6,0,0,0,1,0,0,3,0,0,0,2,0,0,0
5/16/2014,ST_S36,1,15.099247,52.966461,MS_S2,F,0,0,4,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/14/2014,ST_S8,1,15.104723,58.130048,MS_S2,F,0,0,4,1,0,1,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S0,1,15.00616,57.826146,MS_S2,M,0,5,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S0,1,15.156742,53.114305,MS_S2,F,0,4,2,1,0,0,1,7,0,1,2,0,0,0,3,0,0,0,2,0,0,0
5/20/2014,ST_S0,1,15.134839,49.845311,MS_S2,M,0,0,0,0,1,5,0,7,0,0,0,0,0,3,3,0,0,0,0,2,0,0
5/15/2014,ST_S2,1,15.263518,49.314168,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/16/2014,ST_S0,1,15.162218,62.190281,MS_S2,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0
5/14/2014,ST_S38,1,15.022587,54.064339,MS_S2,M,0,4,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5/19/2014,ST_S0,1,14.841889,67.887748,MS_S3,F,0,0,5,0,0,0,1,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S2,1,14.926762,65.327858,MS_S0,F,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S0,1,14.770705,65.612594,MS_S1,M,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0
5/14/2014,ST_S3,1,14.518823,51.27447,MS_S1,M,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/17/2014,ST_S0,2,14.524298,70.587269,MS_S0,F,0,1,3,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5/15/2014,ST_S0,1,14.436687,63.436003,MS_S2,M,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,2,0,0
5/14/2014,ST_S0,1,14.206708,63.931554,MS_S2,F,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/2014,ST_S2,1,14.039699,54.721424,MS_S1,M,0,2,0,0,1,2,0,3,0,1,0,0,1,1,2,0,0,0,0,0,0,0
5/17/2014,ST_S0,1,13.508556,50.116359,MS_S2,M,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/17/2014,ST_S40,1,13.180014,54.38193,MS_S2,M,0,4,0,0,0,4,0,4,0,2,0,0,0,2,2,0,0,0,0,0,0,1
5/14/2014,ST_S0,2,12.684463,69.117043,MS_S2,M,0,0,3,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/19/2014,ST_S0,1,12.588638,63.811088,MS_S2,M,0,0,4,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/18/2014,ST_S6,1,40.010951,87.518138,MS_S2,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2014,ST_S7,1,16.186174,61.927447,MS_S2,M,0,0,6,0,0,0,1,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S4,1,16.073922,66.209446,MS_S2,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/19/2014,ST_S7,1,16.090349,57.341547,MS_S1,F,0,1,1,1,2,2,0,5,0,0,0,1,2,1,3,0,0,0,0,0,0,0
5/13/2014,ST_S11,1,16.117728,38.491444,MS_S2,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S7,1,16.087611,72.709103,MS_S2,M,0,4,1,0,0,0,0,5,0,2,1,0,0,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S7,1,16.016427,67.718001,MS_S2,M,0,2,4,0,0,0,1,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/18/2014,ST_S7,1,16.010951,50.253251,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/18/2014,ST_S7,1,15.928816,42.847365,MS_S2,M,0,0,3,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S7,1,16.016427,68.793977,MS_S3,F,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2014,ST_S7,1,15.939767,40.681725,MS_S2,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S7,1,16.005476,71.422313,MS_S2,M,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,1,0,0
5/13/2014,ST_S7,1,15.942505,46.38193,MS_S2,M,0,0,6,0,0,0,1,6,0,0,3,0,0,0,3,0,0,0,1,0,0,0
5/20/2014,ST_S9,1,15.92334,59.134839,MS_S1,F,0,5,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S39,1,16.013689,61.582478,MS_S4,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0
5/14/2014,ST_S7,1,15.854894,60.364134,MS_S3,F,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S7,1,15.980835,65.697467,MS_S2,M,5,0,0,0,0,0,0,5,3,0,0,0,0,0,3,1,1,0,0,0,0,0
5/13/2014,ST_S7,1,16.024641,49.648186,MS_S2,M,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2014,ST_S7,1,15.958932,48.364134,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,2,2,0,0
5/17/2014,ST_S7,1,15.931554,52.366872,MS_S2,F,0,0,5,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S7,1,16.021903,52.969199,MS_S2,F,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0
